global_step;wh6zievy-escape-room-v4_noboxes - rollout/ep_len_mean;ggsmin6d-escape-room-v4_orirew-hallway01 - rollout/ep_len_mean;yek7ws5j-escape-room-v4_ori06 - rollout/ep_len_mean;afhgtkn0-escape-room-v4_morestagnationpenalty - rollout/ep_len_mean;mpvfa69w-escape-room-v4_x - rollout/ep_len_mean;4s4w8dq1-escape-room-v4_lessterminalreward - rollout/ep_len_mean
1898496;106.75;102.19999694824219;105.77999877929688;113.12000274658203;101.95999908447266;107.5999984741211
1900544;106.66000366210938;101.0999984741211;106.2699966430664;113.54000091552734;102.41000366210938;107.62999725341797
1902592;105.80999755859375;100.18000030517578;105.9000015258789;113.77999877929688;104.05000305175781;105.19000244140625
1904640;103.36000061035156;104.5999984741211;105.91999816894531;111.37000274658203;104.91999816894531;105.2300033569336
1906688;103.72000122070312;105.37000274658203;107.70999908447266;110.52999877929688;104.7699966430664;102.81999969482422
1908736;104.83999633789062;107.0999984741211;107.93000030517578;107.27999877929688;107.0199966430664;102.52999877929688
1910784;104.26000213623047;107.54000091552734;108.05999755859375;106.91999816894531;111.33000183105469;102.61000061035156
1912832;103.23999786376953;110.75;108.4800033569336;105.44999694824219;111.62000274658203;101.33999633789062
1914880;103.23999786376953;111.41000366210938;108.66000366210938;107.11000061035156;109.27999877929688;101.66000366210938
1916928;102.0999984741211;110.86000061035156;107.33000183105469;109.29000091552734;110.69999694824219;102.62000274658203
1918976;103.27999877929688;110.38999938964844;109.1500015258789;109.41000366210938;113.11000061035156;102.80000305175781
1921024;103.41000366210938;110.80999755859375;108.43000030517578;108.70999908447266;110.2699966430664;103.12999725341797
1923072;105.5;110.9800033569336;107.55000305175781;109.12999725341797;109.16000366210938;103.04000091552734
1925120;104.5999984741211;106.25;107.4800033569336;110.2300033569336;110.7300033569336;100.8499984741211
1927168;103.19000244140625;106.0199966430664;109.23999786376953;105.25;111.06999969482422;101.76000213623047
1929216;105.48999786376953;105.98999786376953;108.44000244140625;104.94999694824219;111.36000061035156;103.70999908447266
1931264;105.33999633789062;107.97000122070312;110.4800033569336;106.22000122070312;109.0199966430664;104.44999694824219
1933312;103.80999755859375;107.05000305175781;109.43000030517578;109.0199966430664;105.87000274658203;103.83999633789062
1935360;102.58999633789062;108.73999786376953;109.63999938964844;109.12000274658203;104.38999938964844;104.3499984741211
1937408;104.08999633789062;109.69999694824219;110.38999938964844;110.33999633789062;104.86000061035156;102.5199966430664
1939456;103.7300033569336;110.72000122070312;112.4800033569336;110.94000244140625;109.66000366210938;104.69999694824219
1941504;104.08000183105469;111.05000305175781;111.81999969482422;107.76000213623047;108.31999969482422;104.3499984741211
1943552;103.30000305175781;108.08999633789062;115.80000305175781;104.23999786376953;108.44999694824219;104.41999816894531
1945600;104.81999969482422;106.01000213623047;119.80999755859375;103.62000274658203;108.81999969482422;104.11000061035156
1947648;105.69999694824219;103.45999908447266;120.5999984741211;105;108.26000213623047;102.98999786376953
1949696;103.13999938964844;103.88999938964844;121.58999633789062;106.19999694824219;102.88999938964844;100.2300033569336
1951744;104.58999633789062;104.66999816894531;119.62999725341797;106.6500015258789;103.05999755859375;102.20999908447266
1953792;105.05000305175781;104.37999725341797;120.25;108.36000061035156;103.16000366210938;102.7699966430664
1955840;102.58999633789062;106.19999694824219;115.19999694824219;106.91000366210938;104.87999725341797;106.93000030517578
1957888;101.77999877929688;107.29000091552734;114.37000274658203;110.4000015258789;104.9000015258789;111.5199966430664
1959936;102.80999755859375;107.83999633789062;112.94999694824219;106.54000091552734;106.63999938964844;115.48999786376953
1961984;102.81999969482422;107.13999938964844;109.54000091552734;105.66999816894531;107.58999633789062;123.6500015258789
1964032;102.20999908447266;108.41000366210938;108.2699966430664;106.11000061035156;105.44000244140625;122.80000305175781
1966080;103.8499984741211;108.30000305175781;106.44999694824219;106.12000274658203;104.98999786376953;124.30000305175781
1968128;102.83000183105469;106.80999755859375;106.69000244140625;105.51000213623047;104.4800033569336;120.80999755859375
1970176;103.75;103.97000122070312;105.93000030517578;107.4000015258789;104.9000015258789;121.75
1972224;104.25;104.70999908447266;107.91999816894531;112.05000305175781;104.1500015258789;118.61000061035156
1974272;104.9800033569336;104.94999694824219;109.41999816894531;111.86000061035156;106.87000274658203;112.48999786376953
1976320;103.79000091552734;104.87999725341797;109.1500015258789;113.26000213623047;108.22000122070312;111.73999786376953
1978368;102.94999694824219;106.62999725341797;109;111.47000122070312;107.36000061035156;112.37000274658203
1980416;104.29000091552734;109.19999694824219;110.2300033569336;112.08000183105469;106.88999938964844;107.58000183105469
1982464;103.76000213623047;112.19999694824219;108.94000244140625;109.04000091552734;106.38999938964844;107.72000122070312
1984512;104.19000244140625;109.19999694824219;108.7300033569336;105.27999877929688;105.58000183105469;108.29000091552734
1986560;103.83999633789062;108.58000183105469;108.80999755859375;105.12999725341797;101.08999633789062;105.87000274658203
1988608;104.43000030517578;107.45999908447266;108.02999877929688;106.19999694824219;107.05999755859375;108.08999633789062
1990656;102.12999725341797;107.44999694824219;108.7300033569336;105.66999816894531;105.33999633789062;110.20999908447266
1992704;103.93000030517578;104.27999877929688;108.29000091552734;106.88999938964844;105.41999816894531;110.9000015258789
1994752;103.61000061035156;107.52999877929688;106.16000366210938;106.7699966430664;107;111.33000183105469
1996800;104.7300033569336;108.83000183105469;105.44000244140625;106.6500015258789;107.73999786376953;111.55000305175781
1998848;103.44999694824219;108.76000213623047;104.05999755859375;103.04000091552734;108.30999755859375;109.7300033569336
2000896;103.16999816894531;111.05999755859375;105.0199966430664;102.19000244140625;109.16000366210938;106.79000091552734
2002944;103.56999969482422;109.27999877929688;105.98999786376953;102.38999938964844;110.91999816894531;104.7699966430664
2004992;104.5999984741211;112.38999938964844;107.36000061035156;103.9000015258789;109.62000274658203;102.4000015258789
2007040;105.26000213623047;111.16000366210938;109.0999984741211;102.29000091552734;110.37999725341797;102.62999725341797
2009088;104.62999725341797;115.55000305175781;110.44000244140625;103.44999694824219;107.4800033569336;102.16000366210938
2011136;102.44999694824219;113.86000061035156;110.70999908447266;104.13999938964844;106.55000305175781;103.44999694824219
2013184;102.87999725341797;115.81999969482422;108.05000305175781;103.95999908447266;105.9800033569336;105.1500015258789
2015232;100.25;113.5;107.9000015258789;102.20999908447266;107.58999633789062;105.80999755859375
2017280;98.66000366210938;108.9000015258789;105.4000015258789;103.16999816894531;108.6500015258789;104.95999908447266
2019328;99.91999816894531;105.33000183105469;105.02999877929688;106.72000122070312;109.1500015258789;104.76000213623047
2021376;103.5;104.58000183105469;106.02999877929688;107.69000244140625;109.5199966430664;104.69000244140625
2023424;103.37999725341797;104.23999786376953;106.75;105.51000213623047;108.18000030517578;103.30000305175781
2025472;104.43000030517578;104.7300033569336;107.08000183105469;106.05999755859375;107.5;104.61000061035156
2027520;104.18000030517578;105.87000274658203;106.36000061035156;104.83999633789062;106.79000091552734;104.72000122070312
2029568;103.19999694824219;108.30000305175781;107.33000183105469;106.05000305175781;105.16000366210938;106.6500015258789
2031616;101;109.5199966430664;105.48999786376953;105;103.75;107.4800033569336
2033664;101.30999755859375;110.02999877929688;106.66999816894531;109.80000305175781;104.30000305175781;108.41999816894531
2035712;100.02999877929688;112.30999755859375;106.7699966430664;111.2699966430664;105.06999969482422;108.77999877929688
2037760;99.73999786376953;112.0999984741211;108.01000213623047;110.01000213623047;104.94000244140625;107.52999877929688
2039808;99.88999938964844;111.12999725341797;104.76000213623047;108.11000061035156;105.5199966430664;106.45999908447266
2041856;101.13999938964844;111.36000061035156;107.43000030517578;110.7300033569336;108.72000122070312;105.37999725341797
2043904;99.7300033569336;111.37999725341797;106.61000061035156;110.5999984741211;108.9000015258789;107.55999755859375
2045952;100.36000061035156;109.02999877929688;107.76000213623047;105.52999877929688;110.0999984741211;106.73999786376953
2048000;101.04000091552734;108.2699966430664;107.02999877929688;104.47000122070312;109.9800033569336;107.30000305175781
2050048;101.56999969482422;107.16999816894531;106.79000091552734;104.95999908447266;109.91000366210938;107.70999908447266
2052096;100.47000122070312;105.22000122070312;107.2699966430664;107.31999969482422;105.2699966430664;106.9800033569336
2054144;101.8499984741211;103.36000061035156;106.22000122070312;106.19000244140625;105.9800033569336;104.77999877929688
2056192;101.55000305175781;100.80000305175781;105.58999633789062;109.25;106.73999786376953;105.20999908447266
2058240;100.9800033569336;103.9000015258789;105.51000213623047;109.23999786376953;104.97000122070312;104.41999816894531
2060288;99.75;105.83000183105469;111.56999969482422;111.30000305175781;104.23999786376953;103.47000122070312
2062336;101.58000183105469;112.0199966430664;110.5;108.55000305175781;103.37000274658203;102.2699966430664
2064384;101.62000274658203;112.47000122070312;110.45999908447266;109.91000366210938;103.30999755859375;107.58999633789062
2066432;101.73999786376953;111.5999984741211;111.5199966430664;109.88999938964844;104.73999786376953;112.22000122070312
2068480;100.93000030517578;111.41999816894531;113.66000366210938;110.16000366210938;105.69000244140625;113.13999938964844
2070528;100.68000030517578;109.31999969482422;114.52999877929688;112.11000061035156;103.80999755859375;115.30000305175781
2072576;99.5999984741211;105.29000091552734;109.33999633789062;106.6500015258789;105.08999633789062;116.01000213623047
2074624;98.44999694824219;103.73999786376953;109.9800033569336;109.41000366210938;104.55999755859375;120.58999633789062
2076672;101.41000366210938;104.76000213623047;109.88999938964844;108.7300033569336;104.16999816894531;114.12000274658203
2078720;101.62000274658203;105.05999755859375;109.73999786376953;107.33000183105469;102.91000366210938;108.83000183105469
2080768;104.31999969482422;105.36000061035156;107.63999938964844;104.87000274658203;107.02999877929688;107.55999755859375
2082816;106.0199966430664;104.62999725341797;106.87999725341797;105.98999786376953;108.3499984741211;107.52999877929688
2084864;108.05999755859375;103.61000061035156;107.33000183105469;103.77999877929688;109.86000061035156;104.01000213623047
2086912;105.9800033569336;103.37999725341797;104.30000305175781;104.01000213623047;110.16999816894531;105.19000244140625
2088960;105.0199966430664;102.7300033569336;104.98999786376953;105.12999725341797;109.87999725341797;105.0199966430664
2091008;103.94999694824219;105.7300033569336;105.06999969482422;108.02999877929688;107.2699966430664;105.41000366210938
2093056;101.88999938964844;105.94000244140625;106;110.01000213623047;106.9000015258789;105.37000274658203
2095104;98.4800033569336;108.16999816894531;106.58000183105469;110.81999969482422;106.12000274658203;104.81999969482422
2097152;99.58000183105469;109.23999786376953;106.0199966430664;110.72000122070312;105.44000244140625;104.83999633789062
2099200;101.86000061035156;109.7300033569336;109.87000274658203;109.83999633789062;105.0999984741211;105.06999969482422
2101248;102.44000244140625;104.80000305175781;106.12000274658203;109.9000015258789;106.51000213623047;105.3499984741211
2103296;101.31999969482422;105.12000274658203;108.44999694824219;109.30000305175781;110.36000061035156;105.41000366210938
2105344;102.22000122070312;106.02999877929688;106.44999694824219;107.27999877929688;108.25;105.08999633789062
2107392;102.91999816894531;104.70999908447266;110.08000183105469;108.9000015258789;106.69999694824219;104.73999786376953
2109440;102.37000274658203;106.93000030517578;116.58999633789062;106.87999725341797;106.08999633789062;107.41999816894531
2111488;101.48999786376953;109.22000122070312;112.80999755859375;106.33999633789062;106.13999938964844;107.70999908447266
2113536;101.38999938964844;107.95999908447266;113.6500015258789;105.11000061035156;102.93000030517578;106.79000091552734
2115584;101.33999633789062;107.93000030517578;113.5199966430664;109.52999877929688;104.94000244140625;107.33999633789062
2117632;100.5199966430664;106.48999786376953;116.66999816894531;109.41999816894531;105.62000274658203;108.97000122070312
2119680;101.04000091552734;105.25;107.68000030517578;113.70999908447266;105.43000030517578;108.41000366210938
2121728;105.68000030517578;104.38999938964844;109.2300033569336;112.0999984741211;104.2300033569336;108.76000213623047
2123776;103.19999694824219;104.76000213623047;110.75;112.33999633789062;104.70999908447266;108.80000305175781
2125824;104.12000274658203;104.66000366210938;111.25;109.23999786376953;102.4000015258789;107.87000274658203
2127872;104.37000274658203;107.06999969482422;108.13999938964844;108.87000274658203;104.45999908447266;107.9800033569336
2129920;104.36000061035156;107.06999969482422;109.55000305175781;105.58999633789062;102.97000122070312;107.33999633789062
2131968;98.9000015258789;107.69999694824219;109.0199966430664;107.93000030517578;105.83999633789062;105.9800033569336
2134016;100.63999938964844;108.05000305175781;107.45999908447266;112.1500015258789;106.25;105.2699966430664
2136064;101.0999984741211;108.0999984741211;109.41000366210938;113.47000122070312;106.80000305175781;106.91999816894531
2138112;102.58999633789062;105.94999694824219;106.66000366210938;111.80000305175781;107.55999755859375;104.79000091552734
2140160;102.63999938964844;106.87000274658203;108.44000244140625;110.37000274658203;107.98999786376953;105.97000122070312
2142208;102.4000015258789;104.93000030517578;107.58000183105469;109.54000091552734;108.41000366210938;107.66000366210938
2144256;103.68000030517578;103.12000274658203;108.13999938964844;102.27999877929688;107.9000015258789;108.5999984741211
2146304;103.70999908447266;104.72000122070312;107.80999755859375;102.04000091552734;110.41000366210938;108.2300033569336
2148352;100.80000305175781;106.37000274658203;108.0999984741211;102.87999725341797;108.54000091552734;107.58999633789062
2150400;99.5199966430664;108.5999984741211;106.75;101.44999694824219;107.23999786376953;106.2300033569336
2152448;101.01000213623047;108.91999816894531;106.30999755859375;103.12000274658203;106.80999755859375;106.45999908447266
2154496;101.48999786376953;109.69999694824219;104.83999633789062;105.4000015258789;104.69000244140625;107.8499984741211
2156544;101.26000213623047;110.18000030517578;107.4800033569336;107.33999633789062;106.81999969482422;110.80999755859375
2158592;100.76000213623047;109.88999938964844;107.12999725341797;105.94000244140625;108.27999877929688;112.77999877929688
2160640;101.30000305175781;110.80000305175781;109.81999969482422;104.72000122070312;110.22000122070312;113.7699966430664
2162688;100.25;109.05000305175781;110.12999725341797;106.73999786376953;109.94999694824219;113.54000091552734
2164736;99.52999877929688;107.4000015258789;109.61000061035156;105.30000305175781;111.4800033569336;110.58000183105469
2166784;99.23999786376953;106.23999786376953;106.4800033569336;103.54000091552734;105.97000122070312;107.2699966430664
2168832;99.45999908447266;103.9800033569336;106.23999786376953;105.06999969482422;107.08000183105469;105.56999969482422
2170880;97.72000122070312;104.18000030517578;103.69000244140625;107.9800033569336;105.62000274658203;104.45999908447266
2172928;99;105.2699966430664;105.27999877929688;108.2699966430664;106.08000183105469;103.73999786376953
2174976;100.36000061035156;109.05999755859375;106.72000122070312;108.58000183105469;103.30000305175781;102.7699966430664
2177024;101.02999877929688;110.11000061035156;106.4800033569336;107.08999633789062;103.73999786376953;103.51000213623047
2179072;99.83000183105469;112.23999786376953;106.83000183105469;107.87999725341797;104.37000274658203;105.62000274658203
2181120;101.20999908447266;114.31999969482422;106.94999694824219;107.2300033569336;103.91000366210938;104.33000183105469
2183168;101.54000091552734;113.91999816894531;106.70999908447266;106.33000183105469;103.81999969482422;103.52999877929688
2185216;100.51000213623047;112.87000274658203;104.43000030517578;104.56999969482422;103.83999633789062;104.70999908447266
2187264;100.9000015258789;106.93000030517578;104.3499984741211;105.23999786376953;101.68000030517578;103.69000244140625
2189312;100.91999816894531;104.25;105.2300033569336;102.7699966430664;99.38999938964844;103.51000213623047
2191360;102.12999725341797;103.16000366210938;105.29000091552734;107.68000030517578;100.37999725341797;104.91000366210938
2193408;99.86000061035156;105.44999694824219;106.2300033569336;107.47000122070312;101.63999938964844;104.16000366210938
2195456;99.54000091552734;105.05999755859375;108.08999633789062;106.87000274658203;106.33000183105469;103.45999908447266
2197504;99.93000030517578;105.77999877929688;108.55000305175781;110.25;107.94000244140625;102.01000213623047
2199552;101.0199966430664;105.48999786376953;108.58999633789062;109.58999633789062;108.61000061035156;103.75
2201600;101.41000366210938;106.01000213623047;117.29000091552734;110.87999725341797;104.55999755859375;102.44000244140625
2203648;102.27999877929688;104.12999725341797;118.2699966430664;109.4000015258789;105.73999786376953;102.16000366210938
2205696;102.37999725341797;105;116.44999694824219;108.91999816894531;102.9800033569336;101.80000305175781
2207744;102.83000183105469;107.30000305175781;116.80999755859375;105.47000122070312;104.76000213623047;103.06999969482422
2209792;102.8499984741211;106.08999633789062;116.47000122070312;105.79000091552734;104.47000122070312;106.13999938964844
2211840;102.88999938964844;104.2699966430664;113.7699966430664;107.80000305175781;106.37999725341797;111.66999816894531
2213888;102.62000274658203;103.33999633789062;108.0199966430664;106.19000244140625;104.83999633789062;111.94999694824219
2215936;103.72000122070312;102.27999877929688;108.4800033569336;105.63999938964844;102.95999908447266;113.05000305175781
2217984;104.45999908447266;102.0199966430664;110.5199966430664;107.75;103.58999633789062;112.43000030517578
2220032;103.76000213623047;102.37999725341797;109.5199966430664;106.30999755859375;103.87999725341797;113.29000091552734
2222080;101.73999786376953;102.94999694824219;108.01000213623047;101.37999725341797;102.83000183105469;108.93000030517578
2224128;101.37999725341797;102.38999938964844;106.94000244140625;100.5999984741211;104.18000030517578;105.29000091552734
2226176;102.7300033569336;103.9000015258789;106.55999755859375;102.05999755859375;104.56999969482422;105.73999786376953
2228224;101.4000015258789;104.62999725341797;103.83999633789062;104.37999725341797;105.41999816894531;104.83999633789062
2230272;98.66999816894531;105.33999633789062;103.69000244140625;104.45999908447266;105.01000213623047;103.54000091552734
2232320;100.58999633789062;104.48999786376953;102.08000183105469;106.87999725341797;105.55000305175781;104.05999755859375
2234368;101.29000091552734;103.08999633789062;101.29000091552734;106.62999725341797;105.11000061035156;103.62999725341797
2236416;102.23999786376953;102.7300033569336;103.08000183105469;108.38999938964844;105.20999908447266;102.0199966430664
2238464;101.80000305175781;102.81999969482422;102.52999877929688;105.8499984741211;104.83000183105469;100.76000213623047
2240512;103.55000305175781;101.9000015258789;103.8499984741211;106.45999908447266;105.7699966430664;101.69000244140625
2242560;102.94999694824219;102.37000274658203;102.37999725341797;107.80999755859375;105.36000061035156;101.4000015258789
2244608;102.06999969482422;102.66999816894531;101.98999786376953;106.25;106.94000244140625;105.58999633789062
2246656;101.12000274658203;103.30999755859375;103.91999816894531;107.66999816894531;107.2699966430664;105.20999908447266
2248704;99.19000244140625;103.02999877929688;105.23999786376953;107.7699966430664;107.29000091552734;106.3499984741211
2250752;99.91999816894531;101.98999786376953;102.91000366210938;106.16000366210938;106.72000122070312;105.63999938964844
2252800;100.88999938964844;104.36000061035156;103.47000122070312;103.69999694824219;105.12999725341797;105.63999938964844
2254848;100.95999908447266;104.11000061035156;103.6500015258789;105.13999938964844;101.3499984741211;100.76000213623047
2256896;100.04000091552734;103.5199966430664;106.37999725341797;103.94000244140625;101.6500015258789;100.43000030517578
2258944;100.97000122070312;105.8499984741211;106.7699966430664;102.73999786376953;103.37000274658203;100.66999816894531
2260992;100.06999969482422;108.26000213623047;113.69999694824219;102.83999633789062;104.2699966430664;101.66000366210938
2263040;99.56999969482422;106.08999633789062;113.88999938964844;102.31999969482422;104.8499984741211;103.75
2265088;99.16000366210938;105.41999816894531;115.48999786376953;101.9800033569336;105.79000091552734;104.44000244140625
2267136;100.05999755859375;107.01000213623047;116.61000061035156;102.19000244140625;110.62000274658203;103.1500015258789
2269184;100.9800033569336;107.19000244140625;112.30000305175781;104.55000305175781;107.62999725341797;108.12999725341797
2271232;101.47000122070312;106.94999694824219;106.72000122070312;104.66999816894531;107.37000274658203;108.41000366210938
2273280;102.12000274658203;107.97000122070312;108.93000030517578;104.13999938964844;105.77999877929688;106.55000305175781
2275328;102.91999816894531;108.54000091552734;110.76000213623047;105.4000015258789;106.69999694824219;106.52999877929688
2277376;101.80000305175781;108.08000183105469;110.41999816894531;104.5199966430664;101.91000366210938;108.1500015258789
2279424;102.61000061035156;107.9000015258789;110.58999633789062;103.52999877929688;104.5;107.6500015258789
2281472;106.19999694824219;107.47000122070312;112.04000091552734;100.98999786376953;105.45999908447266;108.41000366210938
2283520;104.94000244140625;106.30999755859375;109.04000091552734;102.37000274658203;106.19999694824219;107.91000366210938
2285568;105.68000030517578;105.94999694824219;107.2699966430664;103.87000274658203;105.30000305175781;109.12999725341797
2287616;104.45999908447266;108.37000274658203;110.48999786376953;108.26000213623047;108.16999816894531;112.23999786376953
2289664;103.37000274658203;107.83000183105469;110.80000305175781;108.55000305175781;106.5999984741211;112.80000305175781
2291712;98.48999786376953;106.94999694824219;114.54000091552734;109.12000274658203;109.26000213623047;110.05000305175781
2293760;99.87999725341797;106.66000366210938;116.48999786376953;111.05000305175781;111.87000274658203;110.36000061035156
2295808;99.30000305175781;107.11000061035156;117.05000305175781;108.2699966430664;111.97000122070312;110.12000274658203
2297856;102.11000061035156;102.38999938964844;118.44000244140625;102.76000213623047;114.33999633789062;108.43000030517578
2299904;100.93000030517578;101.83000183105469;116.33000183105469;101.91000366210938;111.12000274658203;105.41000366210938
2301952;102.12999725341797;103.02999877929688;116.41000366210938;104.43000030517578;111.38999938964844;103.27999877929688
2304000;99.68000030517578;104;112.16000366210938;103.72000122070312;105.19999694824219;103.27999877929688
2306048;99.5999984741211;104.16999816894531;111.63999938964844;109.11000061035156;105.29000091552734;102.68000030517578
2308096;98.48999786376953;105.30000305175781;110.2699966430664;109.3499984741211;100.98999786376953;102.75
2310144;98.01000213623047;106.72000122070312;110.01000213623047;109.79000091552734;101.56999969482422;103.72000122070312
2312192;99.87999725341797;107.51000213623047;107.88999938964844;112.48999786376953;102.93000030517578;103.83999633789062
2314240;101.20999908447266;107.79000091552734;108.91000366210938;115.30000305175781;103.41999816894531;106.20999908447266
2316288;102.4000015258789;106.63999938964844;106.98999786376953;116.44000244140625;102.94000244140625;107.30000305175781
2318336;102.16000366210938;107.93000030517578;112.01000213623047;114.31999969482422;104.16000366210938;106.27999877929688
2320384;102.93000030517578;106.88999938964844;113.13999938964844;116.2699966430664;105.1500015258789;106.69000244140625
2322432;100.8499984741211;107.05999755859375;113.69000244140625;115.01000213623047;105.48999786376953;107.41999816894531
2324480;100.97000122070312;108.55000305175781;113.93000030517578;114.98999786376953;106.45999908447266;104.87000274658203
2326528;99.48999786376953;109.58000183105469;113.12999725341797;109.8499984741211;107.16999816894531;102.87000274658203
2328576;98.27999877929688;108.0999984741211;110.86000061035156;109.58000183105469;108.02999877929688;103.33999633789062
2330624;101.13999938964844;108.01000213623047;111.76000213623047;103.9800033569336;107.1500015258789;106.37000274658203
2332672;101.37000274658203;108.11000061035156;109.19999694824219;105.11000061035156;105.45999908447266;106.47000122070312
2334720;101.4800033569336;109.41000366210938;109.88999938964844;109.75;106.22000122070312;106.76000213623047
2336768;102.29000091552734;108.33999633789062;108.5;108.33000183105469;106.25;106.69999694824219
2338816;102.23999786376953;108.70999908447266;109.98999786376953;107.88999938964844;107.27999877929688;107.41999816894531
2340864;100.16999816894531;109.83999633789062;107.06999969482422;108.79000091552734;109.4800033569336;103.45999908447266
2342912;98.9800033569336;109.83000183105469;104.79000091552734;109.01000213623047;109.16999816894531;102.47000122070312
2344960;99.36000061035156;106.33000183105469;103.94000244140625;108.98999786376953;109.30000305175781;102.63999938964844
2347008;99.77999877929688;105.66999816894531;105.75;105.08000183105469;110.81999969482422;104.0999984741211
2349056;100.33999633789062;103.62000274658203;104.73999786376953;106.31999969482422;112.56999969482422;104.87000274658203
2351104;100.4000015258789;103.05999755859375;105.87000274658203;107.11000061035156;107.9800033569336;105.56999969482422
2353152;100.94000244140625;103.69999694824219;108.12000274658203;106.94000244140625;106.6500015258789;106.02999877929688
2355200;101.02999877929688;103.94000244140625;107.93000030517578;107.56999969482422;107.2300033569336;108.13999938964844
2357248;101.83000183105469;105.87000274658203;107.0199966430664;106.98999786376953;109.13999938964844;108.2699966430664
2359296;101.6500015258789;111.22000122070312;108.58000183105469;106.30999755859375;106.69999694824219;108.43000030517578
2361344;100.95999908447266;112.54000091552734;108.16999816894531;104.52999877929688;109.33999633789062;107.68000030517578
2363392;100.29000091552734;112.16999816894531;106.87999725341797;102.41000366210938;109.80000305175781;108
2365440;101.6500015258789;111.69000244140625;109.37000274658203;102.3499984741211;108.05999755859375;105.83999633789062
2367488;100.6500015258789;109.08999633789062;109.58000183105469;101.9800033569336;104.62999725341797;104.86000061035156
2369536;100.80000305175781;103.37999725341797;111.02999877929688;101.26000213623047;103.48999786376953;101.94000244140625
2371584;100.56999969482422;103.44000244140625;113.12000274658203;102.33999633789062;103.7300033569336;103.62999725341797
2373632;100.94999694824219;104.06999969482422;111.62999725341797;102.7300033569336;103.87000274658203;105.19999694824219
2375680;101.37000274658203;103.83000183105469;109.79000091552734;104;107.56999969482422;106.41000366210938
2377728;101.02999877929688;103.48999786376953;110.08999633789062;105.1500015258789;109.37999725341797;106.75
2379776;100.80000305175781;104.76000213623047;107.4000015258789;104.37999725341797;109.55000305175781;107.31999969482422
2381824;100.91000366210938;105.55999755859375;104.0199966430664;103.77999877929688;109.22000122070312;107.70999908447266
2383872;100.93000030517578;104.91999816894531;103.5199966430664;103.30000305175781;108.06999969482422;106.16000366210938
2385920;100.27999877929688;105.94000244140625;105.93000030517578;103.63999938964844;107.5199966430664;104.47000122070312
2387968;100.55999755859375;106.58999633789062;105.73999786376953;103.54000091552734;104.62000274658203;104.58999633789062
2390016;101.47000122070312;108.93000030517578;103.88999938964844;103.58999633789062;104.95999908447266;105.6500015258789
2392064;100.91999816894531;109.68000030517578;106.19000244140625;102.18000030517578;104.5;104.88999938964844
2394112;100.94000244140625;110.12999725341797;105.94999694824219;102.22000122070312;105.5999984741211;105.5999984741211
2396160;101.4800033569336;109.68000030517578;106.19000244140625;103.80000305175781;105.2699966430664;103.47000122070312
2398208;101.05000305175781;109.02999877929688;109.9000015258789;102.45999908447266;105.44999694824219;104.6500015258789
2400256;104.48999786376953;107.4000015258789;110.48999786376953;101.19000244140625;105.11000061035156;104.56999969482422
2402304;102.86000061035156;104.41000366210938;108.91999816894531;101.4000015258789;105.79000091552734;104.27999877929688
2404352;101.81999969482422;103.69999694824219;108.41000366210938;102.08999633789062;104.36000061035156;102.62000274658203
2406400;103.05000305175781;107.51000213623047;110.9800033569336;100.38999938964844;106.68000030517578;102.68000030517578
2408448;103.58999633789062;105.56999969482422;110.18000030517578;101.30000305175781;106.95999908447266;102.69999694824219
2410496;100.27999877929688;104.91000366210938;107.08999633789062;103.62999725341797;106.05000305175781;104.13999938964844
2412544;100.12999725341797;108.94000244140625;106.83999633789062;104.33999633789062;105.31999969482422;103.68000030517578
2414592;100.55999755859375;110.44000244140625;106.44999694824219;105.41999816894531;105.91000366210938;102.93000030517578
2416640;100.54000091552734;108.72000122070312;106.31999969482422;105.88999938964844;102.58000183105469;101.8499984741211
2418688;100.83999633789062;108.55999755859375;105.44000244140625;105.23999786376953;103.36000061035156;102.16000366210938
2420736;101.16000366210938;109.19999694824219;106.80000305175781;101.44999694824219;103.70999908447266;102.31999969482422
2422784;102.45999908447266;106.54000091552734;106.87999725341797;103.51000213623047;105.1500015258789;103.02999877929688
2424832;102.6500015258789;105.33000183105469;106.61000061035156;104.23999786376953;104.19999694824219;104.2300033569336
2426880;101.87000274658203;103.72000122070312;106.98999786376953;105.05000305175781;104.58000183105469;102.45999908447266
2428928;100.80999755859375;103.19000244140625;108.2699966430664;108.2300033569336;104.16000366210938;102.98999786376953
2430976;99.9800033569336;104.69999694824219;107.36000061035156;112.52999877929688;103.3499984741211;105.7699966430664
2433024;99.91999816894531;104.31999969482422;110.30999755859375;112.87000274658203;101.80999755859375;105.51000213623047
2435072;99.52999877929688;105.02999877929688;111.7300033569336;112.44999694824219;101.61000061035156;106.94000244140625
2437120;99.41000366210938;105.68000030517578;109.47000122070312;112.98999786376953;101.20999908447266;108.22000122070312
2439168;99.66999816894531;104.31999969482422;108.44999694824219;107.13999938964844;102.61000061035156;109.33999633789062
2441216;99.73999786376953;104.83000183105469;110.30000305175781;102.8499984741211;102.55000305175781;108.94000244140625
2443264;99.45999908447266;106.3499984741211;108.30000305175781;101.81999969482422;101.8499984741211;106.77999877929688
2445312;101.7699966430664;106.80999755859375;108.16000366210938;100.20999908447266;100.87999725341797;105.83999633789062
2447360;104.04000091552734;106.87000274658203;111.73999786376953;100.36000061035156;99.58999633789062;106.33000183105469
